procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 KST
 2  0      0 13598420   2272 1492588    0    0 375045 202238 195508 69841  9 13 78  0  0 2018-10-26 16:37:12
 2  0      0 13598448   2272 1492616    0    0 376612 202796 196004 68772  9 13 79  0  0 2018-10-26 16:37:22
 1  0      0 13598448   2272 1492620    0    0 377038 203276 196314 67280  9 13 79  0  0 2018-10-26 16:37:32
 1  0      0 13598420   2272 1492624    0    0 374930 202092 195569 67923  9 13 77  1  0 2018-10-26 16:37:42
 1  0      0 13598392   2272 1492636    0    0 377175 202825 196196 65388  9 13 78  0  0 2018-10-26 16:37:52
 1  0      0 13598152   2272 1492660    0    0 372937 200768 194281 71743  9 13 79  0  0 2018-10-26 16:38:02
 0  0      0 13598408   2272 1492640    0    0 370362 199552 193089 73017  8 13 79  0  0 2018-10-26 16:38:12
 2  0      0 13598380   2272 1492676    0    0 367390 197450 191333 71769  8 13 79  0  0 2018-10-26 16:38:22
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 KST
 1  0      0 13598380   2272 1492680    0    0 368607 198088 191715 73430  8 13 79  0  0 2018-10-26 16:38:32
 2  0      0 13598380   2272 1492680    0    0 373102 200661 193978 72803  9 13 79  0  0 2018-10-26 16:38:42
 2  0      0 13598408   2272 1492696    0    0 371960 200319 193559 72762  9 13 79  0  0 2018-10-26 16:38:52
 1  0      0 13598124   2272 1492700    0    0 368764 199284 192588 75621  8 13 79  0  0 2018-10-26 16:39:02
 1  0      0 13598320   2272 1492724    0    0 368838 198648 192137 74697  8 13 79  0  0 2018-10-26 16:39:12
 0  0      0 13598344   2272 1492732    0    0 369594 198958 192377 73791  9 13 79  0  0 2018-10-26 16:39:22
 1  0      0 13598344   2272 1492732    0    0 369499 198924 192319 73493  8 13 79  0  0 2018-10-26 16:39:32
 2  0      0 13598376   2272 1492700    0    0 367405 198480 191599 76477  8 13 79  0  0 2018-10-26 16:39:42
 2  0      0 13598432   2272 1492720    0    0 369202 199155 192471 74104  9 13 79  0  0 2018-10-26 16:39:52
 2  0      0 13598464   2272 1492536    0    0 365149 196691 190299 73824  9 13 79  0  0 2018-10-26 16:40:02
 2  0      0 13598432   2272 1492604    0    0 363288 195883 189508 75015  8 12 79  0  0 2018-10-26 16:40:12
 0  0      0 13598408   2272 1492620    0    0 366967 197706 191151 73681  8 13 79  0  0 2018-10-26 16:40:22
 2  0      0 13598408   2272 1492620    0    0 367107 197995 191412 74279  8 13 79  0  0 2018-10-26 16:40:32
 1  0      0 13598408   2272 1492620    0    0 364052 196039 189632 73169  8 13 79  0  0 2018-10-26 16:40:42
 2  0      0 13598268   2272 1492768    0    0 364368 195849 189536 74232  8 13 79  0  0 2018-10-26 16:40:52
 3  0      0 13598056   2272 1492660    0    0 368572 198309 191914 71619  8 13 79  0  0 2018-10-26 16:41:02
 1  0      0 13598316   2272 1492664    0    0 367225 197734 191294 71009  8 13 79  0  0 2018-10-26 16:41:12
 0  0      0 13598332   2272 1492680    0    0 366236 196601 190422 70826  8 13 79  0  0 2018-10-26 16:41:22
 2  0      0 13598340   2272 1492672    0    0 367868 198147 191451 69670  8 13 79  0  0 2018-10-26 16:41:32
 1  0      0 13598340   2272 1492676    0    0 366005 197340 190658 72113  8 13 79  0  0 2018-10-26 16:41:42
 1  0      0 13598312   2272 1492692    0    0 364667 196720 189990 73643  8 13 79  0  0 2018-10-26 16:41:52
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 KST
 2  0      0 13597872   2272 1492880    0    0 362863 194617 188612 76367  8 13 79  0  0 2018-10-26 16:42:02
 2  0      0 13598124   2272 1492768    0    0 363191 194608 188714 75075  8 13 79  0  0 2018-10-26 16:42:12
 2  0      0 13598152   2272 1492796    0    0 362592 194968 188650 74852  8 13 79  0  0 2018-10-26 16:42:22
 1  0      0 13598152   2272 1492800    0    0 362196 195294 188616 76034  8 12 79  0  0 2018-10-26 16:42:32
 3  0      0 13598152   2272 1492800    0    0 362223 194988 188607 75670  8 13 79  0  0 2018-10-26 16:42:42
 3  0      0 13598152   2272 1492812    0    0 361648 194390 188073 72678  8 12 79  0  0 2018-10-26 16:42:52
 1  0      0 13597820   2272 1492928    0    0 363006 195137 188854 73785  8 13 79  0  0 2018-10-26 16:43:02
 3  0      0 13598100   2272 1492948    0    0 359313 193729 187344 72518  8 13 79  0  0 2018-10-26 16:43:12
 1  0      0 13598100   2272 1492980    0    0 361169 194732 188146 71650  8 13 79  0  0 2018-10-26 16:43:22
 0  0      0 13598100   2272 1492980    0    0 364733 196352 189762 70600  8 13 79  0  0 2018-10-26 16:43:32
 2  0      0 13598100   2272 1492980    0    0 362920 194999 188840 73171  8 13 79  0  0 2018-10-26 16:43:42
 2  0      0 13598052   2272 1492992    0    0 364580 196605 189850 70886  8 13 79  0  0 2018-10-26 16:43:52
 0  0      0 13597712   2272 1492992    0    0 362727 195612 188961 69942  9 12 79  0  0 2018-10-26 16:44:02
 0  0      0 13597824   2272 1493016    0    0 362434 195365 188713 69488  8 13 79  0  0 2018-10-26 16:44:12
 1  0      0 13597824   2272 1493044    0    0 362987 195792 189070 70371  8 12 79  0  0 2018-10-26 16:44:22
 2  0      0 13597824   2272 1493044    0    0 360472 194362 187792 73791  8 13 79  0  0 2018-10-26 16:44:32
 2  0      0 13597824   2272 1493048    0    0 356411 192672 186047 74529  8 12 79  0  0 2018-10-26 16:44:42
 2  0      0 13597796   2272 1493064    0    0 358508 193077 186752 75344  8 12 79  0  0 2018-10-26 16:44:52
 1  0      0 13597700   2272 1493016    0    0 357193 192914 186313 75553  8 13 79  0  0 2018-10-26 16:45:02
 1  0      0 13597824   2272 1493036    0    0 357420 192706 186291 75540  8 13 79  0  0 2018-10-26 16:45:12
 1  0      0 13597824   2272 1493084    0    0 357120 192030 185841 75331  8 12 79  0  0 2018-10-26 16:45:22
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 KST
 2  0      0 13597824   2272 1493088    0    0 358641 193168 186846 75984  8 12 79  0  0 2018-10-26 16:45:32
 2  0      0 13597852   2272 1493072    0    0 359382 193097 186871 74570  8 12 79  0  0 2018-10-26 16:45:42
 0  0      0 13597808   2272 1493120    0    0 357623 192374 186002 76011  8 12 79  0  0 2018-10-26 16:45:52
 1  0      0 13597572   2272 1493136    0    0 356587 192117 185851 76593  8 12 79  0  0 2018-10-26 16:46:02
 3  0      0 13597796   2272 1493136    0    0 357929 192327 186300 72555  8 12 79  0  0 2018-10-26 16:46:12
 1  0      0 13597816   2272 1493120    0    0 359491 193177 186897 70730  8 13 79  0  0 2018-10-26 16:46:22
 2  0      0 13597816   2272 1493120    0    0 358019 192715 186287 72717  8 12 79  0  0 2018-10-26 16:46:32
 1  0      0 13597816   2272 1493120    0    0 358739 193029 186648 72825  8 13 79  0  0 2018-10-26 16:46:42
 2  0      0 13597844   2272 1493140    0    0 359752 193763 187274 70802  8 13 79  0  0 2018-10-26 16:46:52
 2  0      0 13597408   2272 1493208    0    0 357648 192932 186361 73660  8 12 79  0  0 2018-10-26 16:47:02
 1  0      0 13597688   2272 1493192    0    0 353784 191102 184450 76141  8 12 80  0  0 2018-10-26 16:47:12
 2  0      0 13597748   2272 1493184    0    0 354040 190768 184429 74273  8 12 79  0  0 2018-10-26 16:47:22
 0  0      0 13597748   2272 1493184    0    0 356735 192202 185792 70861  8 12 79  0  0 2018-10-26 16:47:32
 2  0      0 13597692   2272 1493188    0    0 355522 191615 185233 72770  9 13 78  0  0 2018-10-26 16:47:42
 2  0      0 13597692   2272 1493204    0    0 354140 190974 184484 75375  8 12 79  0  0 2018-10-26 16:47:52
 2  0      0 13597220   2272 1493292    0    0 355253 190362 184493 72519  8 12 79  0  0 2018-10-26 16:48:02
 2  0      0 13597644   2272 1493228    0    0 354770 191300 184801 74228  8 12 79  0  0 2018-10-26 16:48:12
 3  0      0 13597644   2272 1493260    0    0 353551 190150 184214 75097  8 12 79  0  0 2018-10-26 16:48:22
 1  0      0 13597644   2272 1493264    0    0 353956 190574 184365 74767  8 12 79  0  0 2018-10-26 16:48:32
 2  0      0 13597644   2272 1493264    0    0 354937 190968 184600 74834  8 12 79  0  0 2018-10-26 16:48:42
 2  0      0 13597644   2272 1493284    0    0 353795 190283 184026 73848  8 12 79  0  0 2018-10-26 16:48:52
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 KST
 2  0      0 13597292   2272 1493368    0    0 346778 186724 180831 76311  8 12 80  0  0 2018-10-26 16:49:02
 1  0      0 13597460   2272 1493364    0    0 350151 188656 182374 75873  8 12 80  0  0 2018-10-26 16:49:12
 1  0      0 13597460   2272 1493400    0    0 349795 188376 182129 76553  8 12 80  0  0 2018-10-26 16:49:22
 2  0      0 13597460   2272 1493400    0    0 349772 188478 182255 76837  8 12 80  0  0 2018-10-26 16:49:32
 0  0      0 13597460   2272 1493400    0    0 352734 190130 183755 76425  8 12 80  0  0 2018-10-26 16:49:42
 1  0      0 13597460   2272 1493420    0    0 352442 189682 183542 74382  8 12 79  0  0 2018-10-26 16:49:52
 1  0      0 13596588   2272 1493660    0    0 353347 189930 183916 75341  8 12 79  0  0 2018-10-26 16:50:02
 2  0      0 13597384   2272 1493376    0    0 349907 188181 182144 75324  8 12 79  0  0 2018-10-26 16:50:12
 2  0      0 13597284   2272 1493492    0    0 349255 188120 181845 74556  8 12 79  0  0 2018-10-26 16:50:22
 0  0      0 13597316   2272 1493464    0    0 354324 190288 184111 73082  8 12 79  0  0 2018-10-26 16:50:32
 2  0      0 13597316   2272 1493464    0    0 352414 190449 183791 72299  8 12 80  0  0 2018-10-26 16:50:42
 2  0      0 13597220   2272 1493596    0    0 348924 187636 181538 73926  8 12 80  0  0 2018-10-26 16:50:52
 2  0      0 13597064   2272 1493496    0    0 350258 188851 182520 74919  8 12 79  0  0 2018-10-26 16:51:02
 2  0      0 13597288   2272 1493488    0    0 350349 188654 182460 72745  8 12 79  0  0 2018-10-26 16:51:12
 1  0      0 13597268   2272 1493512    0    0 351483 189132 182852 73091  8 12 80  0  0 2018-10-26 16:51:22
 1  0      0 13597268   2272 1493516    0    0 348978 187590 181636 75580  8 12 80  0  0 2018-10-26 16:51:32
 1  0      0 13597268   2272 1493516    0    0 350995 188958 182623 72729  8 12 79  0  0 2018-10-26 16:51:42
 1  0      0 13597268   2272 1493540    0    0 350207 188575 182361 71661  8 12 80  0  0 2018-10-26 16:51:52
 2  0      0 13596880   2272 1493788    0    0 351891 189244 183206 71572  8 12 79  0  0 2018-10-26 16:52:02
 0  0      0 13597112   2272 1493584    0    0 348206 187292 181214 74370  8 12 80  0  0 2018-10-26 16:52:12
 1  0      0 13597184   2272 1493548    0    0 350880 188830 182476 73116  8 12 79  0  0 2018-10-26 16:52:22
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 KST
 0  0      0 13597256   2272 1493476    0    0 345871 186150 180172 76240  8 12 80  0  0 2018-10-26 16:52:32
 2  0      0 13597256   2272 1493480    0    0 350605 188423 182344 74109  8 12 80  0  0 2018-10-26 16:52:42
 2  0      0 13597256   2272 1493496    0    0 351798 189238 183013 72525  8 12 80  0  0 2018-10-26 16:52:52
 1  0      0 13597020   2272 1493492    0    0 350088 188234 182147 73369  8 12 79  0  0 2018-10-26 16:53:02
 1  0      0 13597284   2272 1493512    0    0 343913 184879 179126 77290  8 12 80  0  0 2018-10-26 16:53:12
 2  0      0 13597284   2272 1493536    0    0 346567 186336 180445 76991  8 12 80  0  0 2018-10-26 16:53:22
 2  0      0 13597284   2272 1493540    0    0 345205 186442 179979 74528  8 12 80  0  0 2018-10-26 16:53:32
 1  0      0 13597284   2272 1493540    0    0 339784 182930 176896 75493  8 12 80  0  0 2018-10-26 16:53:42
 2  0      0 13597256   2272 1493552    0    0 343794 185164 179093 78675  9 12 80  0  0 2018-10-26 16:53:52
 2  0      0 13596736   2272 1493748    0    0 346443 186794 180515 76314  8 12 80  0  0 2018-10-26 16:54:02
 0  0      0 13596776   2272 1493780    0    0 347190 187474 181034 73228  8 12 80  0  0 2018-10-26 16:54:12
 3  0      0 13596832   2272 1493816    0    0 347183 186536 180542 71944  8 12 80  0  0 2018-10-26 16:54:22
 2  0      0 13596832   2272 1493816    0    0 348552 187812 181452 70332  8 12 79  0  0 2018-10-26 16:54:32
 2  0      0 13596832   2272 1493816    0    0 345074 186302 179893 71136  8 12 79  0  0 2018-10-26 16:54:42
 2  0      0 13596832   2272 1493836    0    0 346835 186865 180629 70853  8 12 80  0  0 2018-10-26 16:54:52
 1  0      0 13597124   2272 1493568    0    0 340218 183866 177695 74655  8 13 79  0  0 2018-10-26 16:55:02
 2  0      0 13597096   2272 1493584    0    0 341834 183574 177867 76005  8 12 80  0  0 2018-10-26 16:55:12
 2  0      0 13597128   2272 1493596    0    0 345385 186334 179974 75287  8 12 80  0  0 2018-10-26 16:55:22
 1  0      0 13597160   2272 1493568    0    0 336358 181824 175653 75872  8 12 80  0  0 2018-10-26 16:55:32
 2  0      0 13597160   2272 1493516    0    0 347134 186951 180633 71366  8 12 80  0  0 2018-10-26 16:55:42
 1  0      0 13597092   2272 1493588    0    0 344211 185400 179029 71650  8 12 80  0  0 2018-10-26 16:55:52
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 KST
 2  0      0 13596896   2272 1493676    0    0 352210 189486 183176 68098  8 12 79  0  0 2018-10-26 16:56:02
 1  0      0 13597244   2272 1493628    0    0 347375 186544 180534 69499  8 12 80  0  0 2018-10-26 16:56:12
 1  0      0 13597160   2272 1493644    0    0 342497 184223 178155 71380  8 12 80  0  0 2018-10-26 16:56:22
 1  0      0 13597160   2272 1493648    0    0 342258 184186 178038 74083  8 12 80  0  0 2018-10-26 16:56:32
 2  0      0 13597160   2272 1493648    0    0 345218 185949 179584 74906  8 12 80  0  0 2018-10-26 16:56:42
 1  0      0 13597160   2272 1493664    0    0 345013 185972 179700 75457  8 12 80  0  0 2018-10-26 16:56:52
 1  0      0 13596872   2272 1493676    0    0 344698 185947 179730 73976  8 12 80  0  0 2018-10-26 16:57:02
 2  0      0 13597124   2272 1493620    0    0 341578 184069 177925 73256  8 12 80  0  0 2018-10-26 16:57:12
 2  0      0 13597124   2272 1493652    0    0 344300 185489 179231 74086  8 12 80  0  0 2018-10-26 16:57:22
 2  0      0 13596368   2272 1493652    0    0 342116 184642 187525 91954  9 13 79  0  0 2018-10-26 16:57:32
 1  0      0 13590524   2272 1494120    0    0 338702 182772 194023 109490 10 14 75  1  0 2018-10-26 16:57:42
 1  0      0 13316284   2272 1500544    0    0 338146 182583 182888 88680 21 15 62  3  0 2018-10-26 16:57:52
 0  0      0 13319708   2272 1500688    0    0 340484 184064 178939 82029 11 13 76  0  0 2018-10-26 16:58:02
 2  0      0 13317776   2272 1500436    0    0 341807 184454 179382 80487 12 13 76  0  0 2018-10-26 16:58:12
 2  0      0 13282504   2272 1505064    0    0 339731 182968 203546 130174 14 15 70  1  0 2018-10-26 16:58:22
 2  0      0 13282600   2272 1505064    0    0 337954 181554 178738 85212 11 13 76  0  0 2018-10-26 16:58:32
 0  0      0 13282616   2272 1505068    0    0 336042 181330 177124 84553 11 13 76  0  0 2018-10-26 16:58:42
 0  0      0 13282480   2272 1505056    0    0 339224 183098 181755 86437 11 13 76  0  0 2018-10-26 16:58:52
 2  0      0 13280580   2272 1505404    0    0 345490 186064 186659 86232 11 14 75  0  0 2018-10-26 16:59:02
 2  0      0 13280920   2272 1505500    0    0 343528 185141 185906 88641 11 13 75  0  0 2018-10-26 16:59:12
 0  0      0 13280584   2272 1505608    0    0 341917 184606 184724 89579 11 13 75  0  0 2018-10-26 16:59:22
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 KST
 2  0      0 13280640   2272 1505592    0    0 340783 183982 182180 85751 11 13 76  0  0 2018-10-26 16:59:32
 0  0      0 13280240   2272 1505592    0    0 339074 182875 180415 84723 11 13 76  0  0 2018-10-26 16:59:42
 2  0      0 13280176   2272 1505608    0    0 336660 181489 176965 81550 11 13 76  0  0 2018-10-26 16:59:52
 1  0      0 13280100   2272 1505780    0    0 338774 181956 177300 80678 11 13 76  0  0 2018-10-26 17:00:02
 2  0      0 13280048   2272 1505832    0    0 341158 183888 178797 79242 11 13 76  0  0 2018-10-26 17:00:12
 0  0      0 13280044   2272 1505864    0    0 340887 184489 178939 78787 11 13 76  0  0 2018-10-26 17:00:22
 2  0      0 13282440   2272 1505816    0    0 345826 186318 181002 72603 11 13 76  0  0 2018-10-26 17:00:32
 2  0      0 13282476   2272 1505784    0    0 346682 186929 181384 71665 11 13 76  0  0 2018-10-26 17:00:42
 2  0      0 13281928   2272 1505944    0    0 341598 184398 180425 80286 11 13 76  0  0 2018-10-26 17:00:52
 3  0      0 13281612   2272 1506032    0    0 335775 180573 181699 90566 11 13 75  0  0 2018-10-26 17:01:02
 1  0      0 13281824   2272 1505972    0    0 338661 182302 179322 81998 11 13 76  0  0 2018-10-26 17:01:12
 2  0      0 13281812   2272 1505960    0    0 339099 182316 180341 85153 11 13 76  0  0 2018-10-26 17:01:22
 1  0      0 13281840   2272 1505960    0    0 339808 183232 179939 84408 11 13 76  0  0 2018-10-26 17:01:32
 2  0      0 13275604   2272 1506056    0    0 338395 182086 177217 82640 11 13 76  0  0 2018-10-26 17:01:42
 0  0      0 13275688   2272 1506068    0    0 337741 182016 177010 82441 11 13 76  0  0 2018-10-26 17:01:52
 1  0      0 13275572   2272 1505852    0    0 336707 181517 176686 81830 11 13 76  0  0 2018-10-26 17:02:02
 2  0      0 13275704   2272 1505880    0    0 334410 179816 175189 81647 11 12 77  0  0 2018-10-26 17:02:12
 0  0      0 13275712   2272 1505900    0    0 336034 180580 175870 80241 11 13 76  0  0 2018-10-26 17:02:22
 1  0      0 13265636   2272 1505904    0    0 339901 183224 178293 80722 11 13 76  0  0 2018-10-26 17:02:32
 2  0      0 13265636   2272 1505904    0    0 341365 183734 178533 79502 11 13 76  0  0 2018-10-26 17:02:42
 1  0      0 13265664   2272 1505920    0    0 342046 183783 178789 76551 11 13 76  0  0 2018-10-26 17:02:52
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 KST
 0  0      0 13280904   2272 1506016    0    0 340617 182712 178077 76660 11 13 76  0  0 2018-10-26 17:03:02
 2  0      0 13280912   2272 1506076    0    0 339199 182623 177581 74826 11 13 76  0  0 2018-10-26 17:03:12
 2  0      0 13280872   2272 1506096    0    0 339426 182869 177853 75838 11 13 76  0  0 2018-10-26 17:03:22
 1  0      0 13280956   2272 1506100    0    0 336887 182044 176648 76292 11 13 76  0  0 2018-10-26 17:03:32
 0  0      0 13281076   2272 1506104    0    0 344977 185721 180257 73708 11 13 76  0  0 2018-10-26 17:03:42
